HomeTeam,AwayTeam,Date,Contest,HomeGoals,AwayGoals,HomeAdvantage,HomeAttack,HomeDefense,AwayAttack,AwayDefense,HomeAttackNext,HomeDefenseNext,AwayAttackNext,AwayDefenseNext
"Hungary","Norway","2015/11/15","EUC-Q",2,1,1,0.1106,-0.0136,0.0167,-0.1496,0.1439,-0.0014,0.0289,-0.1161
"Sweden","Denmark","2015/11/14","EUC-Q",2,1,1,0.3755,-0.0952,0.1491,-0.3228,0.4057,-0.0828,0.1595,-0.2868
"Ukraine","Slovenia","2015/11/14","EUC-Q",2,0,1,0.048,-0.4627,0.165,-0.0411,0.082,-0.5018,0.1251,-0.0077
"Bosnia-Herzegovina","Republic of Ireland","2015/11/13","EUC-Q",1,1,1,0.2776,0.0364,0.1518,-0.2364,0.2775,0.0396,0.155,-0.2364
"Norway","Hungary","2015/11/12","EUC-Q",0,1,1,0.0681,-0.1675,0.0926,0.0375,0.0167,-0.1496,0.1106,-0.0136
"Belgium","Israel","2015/10/13","EUC-Q",3,1,1,0.2652,-0.1943,0.0811,0.2181,0.2854,-0.1735,0.1018,0.2384
"Bulgaria","Azerbaijan","2015/10/13","EUC-Q",2,0,1,-0.0658,0.0849,-0.266,0.2354,-0.0413,0.04,-0.3113,0.2596
"Cyprus","Bosnia-Herzegovina","2015/10/13","EUC-Q",2,3,1,-0.1971,0.3307,0.2468,-0.0134,-0.1463,0.3609,0.2776,0.0364
"Italy","Norway","2015/10/13","EUC-Q",2,1,1,0.4199,-0.2865,0.0393,-0.188,0.4396,-0.2566,0.0681,-0.1675
"Latvia","Kazakhstan","2015/10/13","EUC-Q",0,1,1,-0.1536,0.2717,-0.3256,0.3549,-0.2103,0.2891,-0.3081,0.2986
"Malta","Croatia","2015/10/13","EUC-Q",0,1,1,-0.5261,0.5132,0.2402,-0.3105,-0.5458,0.4896,0.2166,-0.3303
"Netherlands","Czech Republic","2015/10/13","EUC-Q",2,3,1,0.3316,-0.0557,0.2716,0.1154,0.3392,-0.0002,0.3283,0.1228
"Turkey","Iceland","2015/10/13","EUC-Q",1,0,1,0.1144,-0.1128,0.3312,-0.0679,0.1141,-0.17,0.2753,-0.0683
"Wales","Andorra","2015/10/13","EUC-Q",2,0,1,-0.1099,-0.1135,-0.8715,0.8446,-0.1177,-0.1266,-0.8848,0.8369
"Austria","Liechtenstein","2015/10/12","EUC-Q",3,0,1,0.3648,-0.2524,-0.7137,0.4752,0.3649,-0.2665,-0.7276,0.4752
"Belarus","Macedonia","2015/10/12","EUC-Q",0,0,1,-0.0342,0.1749,-0.2928,0.384,-0.097,0.128,-0.3418,0.3238
"Estonia","Switzerland","2015/10/12","EUC-Q",0,1,1,-0.4444,0.1447,0.2933,-0.1401,-0.4744,0.1351,0.284,-0.171
"Lithuania","England","2015/10/12","EUC-Q",0,3,1,-0.3143,0.2362,0.6023,-0.4359,-0.338,0.2503,0.6166,-0.4594
"Luxembourg","Slovakia","2015/10/12","EUC-Q",2,4,1,-0.5636,0.5534,0.0576,-0.0864,-0.4762,0.5903,0.0949,0
"Russia","Montenegro","2015/10/12","EUC-Q",2,0,1,0.2536,-0.2692,0.0582,0.0537,0.2691,-0.3132,0.0148,0.0695
"San Marino","Slovenia","2015/10/12","EUC-Q",0,2,1,-1.005,0.8895,0.177,-0.0304,-1.0157,0.8775,0.165,-0.0411
"Sweden","Moldova","2015/10/12","EUC-Q",2,0,1,0.3832,-0.0568,-0.3259,0.3542,0.3755,-0.0952,-0.3633,0.3463
"Ukraine","Spain","2015/10/12","EUC-Q",0,1,1,0.0811,-0.4709,0.5736,-0.6092,0.048,-0.4627,0.5819,-0.6421
"Armenia","Albania","2015/10/11","EUC-Q",0,3,1,0.0223,0.1339,-0.183,-0.0587,-0.0356,0.224,-0.0919,-0.1159
"Faroe Islands","Romania","2015/10/11","EUC-Q",0,3,1,-0.3806,0.5573,-0.0269,-0.3365,-0.4053,0.5909,0.0066,-0.3614
"Finland","Northern Ireland","2015/10/11","EUC-Q",1,1,1,-0.1309,0.0395,0.0763,0.1371,-0.129,0.0469,0.084,0.1389
"Germany","Georgia","2015/10/11","EUC-Q",2,1,1,0.6234,-0.1894,-0.2569,-0.0381,0.6234,-0.1442,-0.2144,-0.0381
"Gibraltar","Scotland","2015/10/11","EUC-Q",0,6,1,-0.7719,0.6636,0.1428,0.0989,-0.8069,0.6973,0.1857,0.0717
"Greece","Hungary","2015/10/11","EUC-Q",4,3,1,-0.2108,-0.0301,0.0181,-0.0481,-0.126,0.0451,0.0926,0.0375
"Poland","Republic of Ireland","2015/10/11","EUC-Q",2,1,1,0.74,0.1459,0.1543,-0.241,0.7447,0.1435,0.1518,-0.2364
"Serbia","Portugal","2015/10/11","EUC-Q",1,2,1,0.161,0.0095,0.3846,-0.2755,0.171,0.0385,0.4144,-0.2658
"Andorra","Belgium","2015/10/10","EUC-Q",1,4,1,-0.9755,0.8372,0.2576,-0.2962,-0.8715,0.8446,0.2652,-0.1943
"Azerbaijan","Italy","2015/10/10","EUC-Q",1,3,1,-0.3132,0.2034,0.3867,-0.3321,-0.266,0.2354,0.4199,-0.2865
"Bosnia-Herzegovina","Wales","2015/10/10","EUC-Q",2,0,1,0.2129,0.043,-0.055,-0.1483,0.2468,-0.0134,-0.1099,-0.1135
"Croatia","Bulgaria","2015/10/10","EUC-Q",3,0,1,0.2004,-0.2639,-0.02,0.0444,0.2402,-0.3105,-0.0658,0.0849
"Czech Republic","Turkey","2015/10/10","EUC-Q",0,2,1,0.3352,0.0685,0.0681,-0.0484,0.2716,0.1154,0.1144,-0.1128
"Iceland","Latvia","2015/10/10","EUC-Q",2,2,1,0.3324,-0.1657,-0.2516,0.2729,0.3312,-0.0679,-0.1536,0.2717
"Israel","Cyprus","2015/10/10","EUC-Q",1,2,1,0.1032,0.149,-0.2649,0.3532,0.0811,0.2181,-0.1971,0.3307
"Kazakhstan","Netherlands","2015/10/10","EUC-Q",1,2,1,-0.3575,0.3451,0.3218,-0.0876,-0.3256,0.3549,0.3316,-0.0557
"Norway","Malta","2015/10/10","EUC-Q",2,0,1,0.0371,-0.1574,-0.4949,0.5111,0.0393,-0.188,-0.5261,0.5132
"England","Estonia","2015/10/09","EUC-Q",2,0,1,0.6125,-0.4141,-0.4224,0.1549,0.6023,-0.4359,-0.4444,0.1447
"Liechtenstein","Sweden","2015/10/09","EUC-Q",0,2,1,-0.6856,0.4772,0.3853,-0.0293,-0.7137,0.4752,0.3832,-0.0568
"Macedonia","Ukraine","2015/10/09","EUC-Q",0,2,1,-0.2644,0.3565,0.0541,-0.4421,-0.2928,0.384,0.0811,-0.4709
"Moldova","Russia","2015/10/09","EUC-Q",1,2,1,-0.378,0.3387,0.2378,-0.3199,-0.3259,0.3542,0.2536,-0.2692
"Montenegro","Austria","2015/10/09","EUC-Q",2,3,1,-0.0078,-0.0007,0.3097,-0.3176,0.0582,0.0537,0.3648,-0.2524
"Slovakia","Belarus","2015/10/09","EUC-Q",0,1,1,0.1249,-0.1157,-0.0619,0.2461,0.0576,-0.0864,-0.0342,0.1749
"Slovenia","Lithuania","2015/10/09","EUC-Q",1,1,1,0.1994,-0.0784,-0.3619,0.2588,0.177,-0.0304,-0.3143,0.2362
"Spain","Luxembourg","2015/10/09","EUC-Q",4,0,1,0.5841,-0.6043,-0.5587,0.5639,0.5736,-0.6092,-0.5636,0.5534
"Switzerland","San Marino","2015/10/09","EUC-Q",7,0,1,0.2958,-0.1335,-0.9982,0.8919,0.2933,-0.1401,-1.005,0.8895
"Albania","Serbia","2015/10/08","EUC-Q",0,2,1,-0.1181,-0.1335,0.0878,0.0759,-0.183,-0.0587,0.161,0.0095
"Georgia","Gibraltar","2015/10/08","EUC-Q",4,0,1,-0.3046,-0.0023,-0.7441,0.6027,-0.2569,-0.0381,-0.7719,0.6636
"Hungary","Faroe Islands","2015/10/08","EUC-Q",2,1,1,0.0175,-0.1032,-0.4363,0.5566,0.0181,-0.0481,-0.3806,0.5573
"Northern Ireland","Greece","2015/10/08","EUC-Q",3,1,1,0.0098,0.1135,-0.2344,-0.0966,0.0763,0.1371,-0.2108,-0.0301
"Portugal","Denmark","2015/10/08","EUC-Q",1,0,1,0.3863,-0.2148,0.215,-0.3213,0.3846,-0.2755,0.1491,-0.3228
"Republic of Ireland","Germany","2015/10/08","EUC-Q",1,0,1,0.1493,-0.171,0.6934,-0.1945,0.1543,-0.241,0.6234,-0.1894
"Romania","Finland","2015/10/08","EUC-Q",1,1,1,-0.0287,-0.3978,-0.1905,0.0376,-0.0269,-0.3365,-0.1309,0.0395
"Scotland","Poland","2015/10/08","EUC-Q",2,2,1,0.1208,0.0996,0.7408,0.1239,0.1428,0.0989,0.74,0.1459
"Belarus","Luxembourg","2015/09/08","EUC-Q",2,0,1,-0.0685,0.2991,-0.5031,0.5576,-0.0619,0.2461,-0.5587,0.5639
"England","Switzerland","2015/09/08","EUC-Q",2,0,1,0.6047,-0.3526,0.3555,-0.1415,0.6125,-0.4141,0.2958,-0.1335
"Liechtenstein","Russia","2015/09/08","EUC-Q",0,7,1,-0.6692,0.4169,0.1763,-0.3039,-0.6856,0.4772,0.2378,-0.3199
"Lithuania","San Marino","2015/09/08","EUC-Q",2,1,1,-0.3659,0.1619,-1.0958,0.8879,-0.3619,0.2588,-0.9982,0.8919
"Macedonia","Spain","2015/09/08","EUC-Q",0,1,1,-0.2399,0.398,0.6252,-0.5795,-0.2644,0.3565,0.5841,-0.6043
"Moldova","Montenegro","2015/09/08","EUC-Q",0,2,1,-0.3277,0.2972,-0.0499,0.0489,-0.378,0.3387,-0.0078,-0.0007
"Slovakia","Ukraine","2015/09/08","EUC-Q",0,0,1,0.1768,-0.0519,0.1161,-0.3888,0.1249,-0.1157,0.0541,-0.4421
"Slovenia","Estonia","2015/09/08","EUC-Q",1,0,1,0.22,-0.0353,-0.3787,0.1752,0.1994,-0.0784,-0.4224,0.1549
"Sweden","Austria","2015/09/08","EUC-Q",1,4,1,0.3872,-0.1182,0.2214,-0.3157,0.3853,-0.0293,0.3097,-0.3176
"Albania","Portugal","2015/09/07","EUC-Q",0,1,1,-0.0547,-0.1335,0.3863,-0.1521,-0.1181,-0.1335,0.3863,-0.2148
"Armenia","Denmark","2015/09/07","EUC-Q",0,0,1,0.0784,0.2173,0.2956,-0.2633,0.0223,0.1339,0.215,-0.3213
"Finland","Faroe Islands","2015/09/07","EUC-Q",1,0,1,-0.1684,0.0856,-0.3863,0.5777,-0.1905,0.0376,-0.4363,0.5566
"Northern Ireland","Hungary","2015/09/07","EUC-Q",1,1,1,-0.0001,0.1044,0.0085,-0.1132,0.0098,0.1135,0.0175,-0.1032
"Poland","Gibraltar","2015/09/07","EUC-Q",8,1,1,0.7524,0.0043,-0.8321,0.6188,0.7408,0.1239,-0.7441,0.6027
"Republic of Ireland","Georgia","2015/09/07","EUC-Q",1,0,1,0.1565,-0.1233,-0.2608,0.0056,0.1493,-0.171,-0.3046,-0.0023
"Romania","Greece","2015/09/07","EUC-Q",0,0,1,0.0308,-0.3609,-0.1973,-0.0376,-0.0287,-0.3978,-0.2344,-0.0966
"Scotland","Germany","2015/09/07","EUC-Q",2,3,1,0.0621,0.0768,0.6695,-0.2506,0.1208,0.0996,0.6934,-0.1945
"Bosnia-Herzegovina","Andorra","2015/09/06","EUC-Q",3,0,1,0.2267,0.0636,-0.9553,0.8513,0.2129,0.043,-0.9755,0.8372
"Cyprus","Belgium","2015/09/06","EUC-Q",0,1,1,-0.2241,0.3758,0.2809,-0.2565,-0.2649,0.3532,0.2576,-0.2962
"Iceland","Kazakhstan","2015/09/06","EUC-Q",0,0,1,0.4182,-0.1232,-0.3145,0.4298,0.3324,-0.1657,-0.3575,0.3451
"Italy","Bulgaria","2015/09/06","EUC-Q",1,0,1,0.4108,-0.2813,0.0283,0.0696,0.3867,-0.3321,-0.02,0.0444
"Latvia","Czech Republic","2015/09/06","EUC-Q",1,2,1,-0.2688,0.2567,0.3184,0.052,-0.2516,0.2729,0.3352,0.0685
"Malta","Azerbaijan","2015/09/06","EUC-Q",2,2,1,-0.5762,0.4567,-0.3671,0.1214,-0.4949,0.5111,-0.3132,0.2034
"Norway","Croatia","2015/09/06","EUC-Q",2,0,1,-0.038,-0.0922,0.2668,-0.3376,0.0371,-0.1574,0.2004,-0.2639
"Turkey","Netherlands","2015/09/06","EUC-Q",3,0,1,-0.0105,0.0249,0.3939,-0.1674,0.0681,-0.0484,0.3218,-0.0876
"Wales","Israel","2015/09/06","EUC-Q",0,0,1,0.0132,-0.0866,0.1664,0.2155,-0.055,-0.1483,0.1032,0.149
"Austria","Moldova","2015/09/05","EUC-Q",1,0,1,0.2559,-0.2723,-0.2856,0.3327,0.2214,-0.3157,-0.3277,0.2972
"Estonia","Lithuania","2015/09/05","EUC-Q",1,0,1,-0.4015,0.2419,-0.3009,0.1385,-0.3787,0.1752,-0.3659,0.1619
"Luxembourg","Macedonia","2015/09/05","EUC-Q",1,0,1,-0.516,0.6445,-0.1521,0.3853,-0.5031,0.5576,-0.2399,0.398
"Montenegro","Liechtenstein","2015/09/05","EUC-Q",2,0,1,-0.0694,0.0931,-0.6251,0.3974,-0.0499,0.0489,-0.6692,0.4169
"Russia","Sweden","2015/09/05","EUC-Q",1,0,1,0.1778,-0.2278,0.4637,-0.1168,0.1763,-0.3039,0.3872,-0.1182
"San Marino","England","2015/09/05","EUC-Q",0,6,1,-1.1135,0.8984,0.6153,-0.3702,-1.0958,0.8879,0.6047,-0.3526
"Spain","Slovakia","2015/09/05","EUC-Q",2,0,1,0.6242,-0.524,0.2334,-0.0529,0.6252,-0.5795,0.1768,-0.0519
"Switzerland","Slovenia","2015/09/05","EUC-Q",3,2,1,0.3034,-0.2203,0.1393,-0.0861,0.3555,-0.1415,0.22,-0.0353
"Ukraine","Belarus","2015/09/05","EUC-Q",3,1,1,0.0744,-0.468,-0.1447,0.2558,0.1161,-0.3888,-0.0685,0.2991
"Denmark","Albania","2015/09/04","EUC-Q",0,0,1,0.3864,-0.1867,0.0129,-0.0305,0.2956,-0.2633,-0.0547,-0.1335
"Faroe Islands","Northern Ireland","2015/09/04","EUC-Q",1,3,1,-0.4154,0.5285,-0.0494,0.0754,-0.3863,0.5777,-0.0001,0.1044
"Georgia","Scotland","2015/09/04","EUC-Q",1,0,1,-0.2823,0.0848,0.1449,0.0563,-0.2608,0.0056,0.0621,0.0768
"Germany","Poland","2015/09/04","EUC-Q",3,1,1,0.6554,-0.2308,0.7712,-0.0106,0.6695,-0.2506,0.7524,0.0043
"Gibraltar","Republic of Ireland","2015/09/04","EUC-Q",0,4,1,-0.7971,0.5756,0.0905,-0.1009,-0.8321,0.6188,0.1565,-0.1233
"Greece","Finland","2015/09/04","EUC-Q",0,1,1,-0.1286,-0.083,-0.2118,0.1578,-0.1973,-0.0376,-0.1684,0.0856
"Hungary","Romania","2015/09/04","EUC-Q",0,0,1,0.0669,-0.0426,0.1018,-0.3029,0.0085,-0.1132,0.0308,-0.3609
"Serbia","Armenia","2015/09/04","EUC-Q",2,0,1,0.06,0.1621,0.1664,0.1901,0.0878,0.0759,0.0784,0.2173
"Azerbaijan","Croatia","2015/09/03","EUC-Q",0,0,1,-0.3285,0.2089,0.3555,-0.2994,-0.3671,0.1214,0.2668,-0.3376
"Belgium","Bosnia-Herzegovina","2015/09/03","EUC-Q",3,1,1,0.2346,-0.2812,0.202,0.0172,0.2809,-0.2565,0.2267,0.0636
"Bulgaria","Norway","2015/09/03","EUC-Q",0,1,1,0.1007,0.0498,-0.0578,-0.0199,0.0283,0.0696,-0.038,-0.0922
"Cyprus","Wales","2015/09/03","EUC-Q",0,1,1,-0.1635,0.3868,0.0241,-0.0258,-0.2241,0.3758,0.0132,-0.0866
"Czech Republic","Kazakhstan","2015/09/03","EUC-Q",2,1,1,0.3308,0.0022,-0.3626,0.4426,0.3184,0.052,-0.3145,0.4298
"Israel","Andorra","2015/09/03","EUC-Q",4,0,1,0.1707,0.252,-0.9195,0.8556,0.1664,0.2155,-0.9553,0.8513
"Italy","Malta","2015/09/03","EUC-Q",1,0,1,0.4628,-0.2527,-0.5486,0.5106,0.4108,-0.2813,-0.5762,0.4567
"Netherlands","Iceland","2015/09/03","EUC-Q",0,1,1,0.4784,-0.1675,0.418,-0.0375,0.3939,-0.1674,0.4182,-0.1232
"Turkey","Latvia","2015/09/03","EUC-Q",1,1,1,0.0053,-0.0233,-0.3157,0.2729,-0.0105,0.0249,-0.2688,0.2567
"Belarus","Spain","2015/06/14","EUC-Q",0,1,1,-0.1007,0.3,0.6712,-0.4826,-0.1447,0.2558,0.6242,-0.524
"Estonia","San Marino","2015/06/14","EUC-Q",2,0,1,-0.4088,0.2697,-1.0863,0.891,-0.4015,0.2419,-1.1135,0.8984
"Liechtenstein","Moldova","2015/06/14","EUC-Q",1,1,1,-0.6557,0.385,-0.2978,0.3017,-0.6251,0.3974,-0.2856,0.3327
"Lithuania","Switzerland","2015/06/14","EUC-Q",1,2,1,-0.3565,0.1018,0.2673,-0.2769,-0.3009,0.1385,0.3034,-0.2203
"Russia","Austria","2015/06/14","EUC-Q",0,1,1,0.246,-0.2472,0.2365,-0.2037,0.1778,-0.2278,0.2559,-0.2723
"Slovakia","Macedonia","2015/06/14","EUC-Q",2,1,1,0.2361,-0.0962,-0.1951,0.3881,0.2334,-0.0529,-0.1521,0.3853
"Slovenia","England","2015/06/14","EUC-Q",2,3,1,0.053,-0.1404,0.5605,-0.4557,0.1393,-0.0861,0.6153,-0.3702
"Sweden","Montenegro","2015/06/14","EUC-Q",3,1,1,0.4389,-0.1581,-0.1096,0.0676,0.4637,-0.1168,-0.0694,0.0931
"Ukraine","Luxembourg","2015/06/14","EUC-Q",3,0,1,0.0637,-0.4475,-0.4952,0.6339,0.0744,-0.468,-0.516,0.6445
"Armenia","Portugal","2015/06/13","EUC-Q",2,3,1,0.1058,0.1373,0.3325,-0.2116,0.1664,0.1901,0.3863,-0.1521
"Denmark","Serbia","2015/06/13","EUC-Q",2,0,1,0.3829,-0.1108,0.1376,0.1587,0.3864,-0.1867,0.06,0.1621
"Faroe Islands","Greece","2015/06/13","EUC-Q",2,1,1,-0.5388,0.5399,-0.1172,-0.2063,-0.4154,0.5285,-0.1286,-0.083
"Finland","Hungary","2015/06/13","EUC-Q",0,1,1,-0.1467,0.1554,0.0645,0.0199,-0.2118,0.1578,0.0669,-0.0426
"Gibraltar","Germany","2015/06/13","EUC-Q",0,7,1,-0.7679,0.5601,0.6293,-0.2137,-0.7971,0.5756,0.6554,-0.2308
"Northern Ireland","Romania","2015/06/13","EUC-Q",0,0,1,0.0073,0.1553,0.1809,-0.2456,-0.0494,0.0754,0.1018,-0.3029
"Poland","Georgia","2015/06/13","EUC-Q",4,0,1,0.7616,0.0551,-0.2195,0.0748,0.7712,-0.0106,-0.2823,0.0848
"Republic of Ireland","Scotland","2015/06/13","EUC-Q",1,1,1,0.0986,-0.1195,0.1273,0.0649,0.0905,-0.1009,0.1449,0.0563
"Andorra","Cyprus","2015/06/12","EUC-Q",1,3,1,-0.9754,0.8184,-0.2004,0.3306,-0.9195,0.8556,-0.1635,0.3868
"Bosnia-Herzegovina","Israel","2015/06/12","EUC-Q",3,1,1,0.1677,0.0119,0.1655,0.2173,0.202,0.0172,0.1707,0.252
"Croatia","Italy","2015/06/12","EUC-Q",1,1,1,0.3604,-0.3064,0.4554,-0.248,0.3555,-0.2994,0.4628,-0.2527
"Iceland","Czech Republic","2015/06/12","EUC-Q",2,1,1,0.4037,-0.0343,0.3342,-0.0114,0.418,-0.0375,0.3308,0.0022
"Kazakhstan","Turkey","2015/06/12","EUC-Q",0,1,1,-0.307,0.4574,0.0203,0.031,-0.3626,0.4426,0.0053,-0.0233
"Latvia","Netherlands","2015/06/12","EUC-Q",0,2,1,-0.2644,0.2665,0.4719,-0.1169,-0.3157,0.2729,0.4784,-0.1675
