HomeTeam,AwayTeam,Date,Contest,HomeGoals,AwayGoals,HomeAdvantage,HomeAttack,HomeDefense,AwayAttack,AwayDefense,HomeAttackNext,HomeDefenseNext,AwayAttackNext,AwayDefenseNext
"Republic of Ireland","Sweden","2016/06/13","EUC-G",1,1,0,0.187,-0.3247,0.4567,-0.0616,0.1978,-0.3146,0.4668,-0.0508
"Spain","Czech Republic","2016/06/13","EUC-G",1,0,0,0.5721,-0.6725,0.3544,0.1495,0.5204,-0.7665,0.2581,0.099
"Germany","Ukraine","2016/06/12","EUC-G",2,0,0,0.6093,-0.1541,0.0756,-0.5179,0.7056,-0.2441,-0.0363,-0.4388
"Poland","Northern Ireland","2016/06/12","EUC-G",1,0,0,0.7398,0.1218,0.1138,0.1231,0.6748,-0.0123,-0.0214,0.0586
"Turkey","Croatia","2016/06/12","EUC-G",0,1,0,0.1172,-0.2098,0.2036,-0.3645,0.0166,-0.1801,0.2334,-0.4647
"Albania","Switzerland","2016/06/11","EUC-G",0,1,0,-0.0842,-0.1727,0.2822,-0.1828,-0.1969,-0.1572,0.2996,-0.2829
"England","Russia","2016/06/11","EUC-G",1,1,0,0.6365,-0.4956,0.2718,-0.3491,0.6309,-0.4375,0.3302,-0.3546
"Wales","Slovakia","2016/06/11","EUC-G",2,1,0,-0.1332,-0.1803,0.0806,-0.0283,0.0049,-0.1382,0.1228,0.1092
"France","Romania","2016/06/10","EUC-G",2,1,1,0.3463,-0.2825,-0.0153,-0.4386,0.7442,-0.2133,0.2161,-0.3124
"Denmark","Sweden","2015/11/17","EUC-Q",2,2,1,0.125,-0.3285,0.4037,-0.0928,0.1619,-0.2837,0.4567,-0.0616
"Slovenia","Ukraine","2015/11/17","EUC-Q",1,1,1,0.1465,-0.0123,0.0656,-0.5417,0.1703,-0.0023,0.0756,-0.5179
"Republic of Ireland","Bosnia-Herzegovina","2015/11/16","EUC-Q",2,0,1,0.1663,-0.2739,0.2876,0.0328,0.187,-0.3247,0.2373,0.0537
"Hungary","Norway","2015/11/15","EUC-Q",2,1,1,0.1022,-0.0438,0.014,-0.1873,0.1418,-0.0291,0.0287,-0.1476
"Sweden","Denmark","2015/11/14","EUC-Q",2,1,1,0.3664,-0.1099,0.1109,-0.3736,0.4037,-0.0928,0.125,-0.3285
"Ukraine","Slovenia","2015/11/14","EUC-Q",2,0,1,0.0261,-0.4954,0.193,-0.0517,0.0656,-0.5417,0.1465,-0.0123
"Bosnia-Herzegovina","Republic of Ireland","2015/11/13","EUC-Q",1,1,1,0.287,0.0302,0.1637,-0.2745,0.2876,0.0328,0.1663,-0.2739
"Norway","Hungary","2015/11/12","EUC-Q",0,1,1,0.0733,-0.2102,0.0792,0.0153,0.014,-0.1873,0.1022,-0.0438
"Belgium","Israel","2015/10/13","EUC-Q",3,1,1,0.2604,-0.2367,0.0539,0.2234,0.2825,-0.2096,0.0811,0.2456
"Bulgaria","Azerbaijan","2015/10/13","EUC-Q",2,0,1,-0.0995,0.0871,-0.2512,0.2099,-0.0685,0.0333,-0.3052,0.2408
"Cyprus","Bosnia-Herzegovina","2015/10/13","EUC-Q",2,3,1,-0.2186,0.3187,0.2523,-0.0283,-0.1593,0.3529,0.287,0.0302
"Italy","Norway","2015/10/13","EUC-Q",2,1,1,0.4194,-0.3112,0.0401,-0.236,0.4443,-0.2768,0.0733,-0.2102
"Latvia","Kazakhstan","2015/10/13","EUC-Q",0,1,1,-0.158,0.2538,-0.3444,0.3202,-0.2227,0.2751,-0.3231,0.2557
"Malta","Croatia","2015/10/13","EUC-Q",0,1,1,-0.5564,0.5011,0.23,-0.3423,-0.5787,0.4749,0.2036,-0.3645
"Netherlands","Czech Republic","2015/10/13","EUC-Q",2,3,1,0.3064,-0.0483,0.2942,0.1419,0.3142,0.0109,0.3544,0.1495
"Turkey","Iceland","2015/10/13","EUC-Q",1,0,1,0.1148,-0.1437,0.3496,-0.1315,0.1172,-0.2098,0.2844,-0.1291
"Wales","Andorra","2015/10/13","EUC-Q",2,0,1,-0.1241,-0.1657,-0.8868,0.8557,-0.1332,-0.1803,-0.9014,0.8466
"Austria","Liechtenstein","2015/10/12","EUC-Q",3,0,1,0.3988,-0.3067,-0.7551,0.4724,0.3966,-0.3208,-0.769,0.4702
"Belarus","Macedonia","2015/10/12","EUC-Q",0,0,1,-0.0374,0.1588,-0.3191,0.3923,-0.1101,0.105,-0.3749,0.3223
"Estonia","Switzerland","2015/10/12","EUC-Q",0,1,1,-0.4863,0.1,0.2909,-0.1476,-0.5209,0.0912,0.2822,-0.1828
"Lithuania","England","2015/10/12","EUC-Q",0,3,1,-0.3311,0.253,0.6233,-0.4687,-0.3585,0.266,0.6365,-0.4956
"Luxembourg","Slovakia","2015/10/12","EUC-Q",2,4,1,-0.5803,0.5349,0.036,-0.1306,-0.4774,0.5792,0.0806,-0.0283
"Russia","Montenegro","2015/10/12","EUC-Q",2,0,1,0.254,-0.2978,0.0687,0.0364,0.2718,-0.3491,0.0184,0.0546
"San Marino","Slovenia","2015/10/12","EUC-Q",0,2,1,-1.036,0.8791,0.2081,-0.0383,-1.0494,0.864,0.193,-0.0517
"Sweden","Moldova","2015/10/12","EUC-Q",2,0,1,0.3756,-0.0654,-0.3489,0.3642,0.3664,-0.1099,-0.3921,0.3547
"Ukraine","Spain","2015/10/12","EUC-Q",0,1,1,0.0638,-0.507,0.5605,-0.6349,0.0261,-0.4954,0.5721,-0.6725
"Armenia","Albania","2015/10/11","EUC-Q",0,3,1,0.0153,0.1117,-0.1907,-0.1071,-0.0517,0.2162,-0.0842,-0.1727
"Faroe Islands","Romania","2015/10/11","EUC-Q",0,3,1,-0.3697,0.5481,-0.0555,-0.4105,-0.3976,0.5885,-0.0153,-0.4386
"Finland","Northern Ireland","2015/10/11","EUC-Q",1,1,1,-0.1346,0.0199,0.1068,0.1209,-0.1323,0.0267,0.1138,0.1231
"Germany","Georgia","2015/10/11","EUC-Q",2,1,1,0.6075,-0.2101,-0.3141,-0.0628,0.6093,-0.1541,-0.2613,-0.0609
"Gibraltar","Scotland","2015/10/11","EUC-Q",0,6,1,-0.7854,0.6935,0.1559,0.0976,-0.8249,0.7277,0.1968,0.0648
"Greece","Hungary","2015/10/11","EUC-Q",4,3,1,-0.2647,-0.0226,-0.0047,-0.0899,-0.1613,0.0628,0.0792,0.0153
"Poland","Republic of Ireland","2015/10/11","EUC-Q",2,1,1,0.7321,0.1248,0.1668,-0.282,0.7398,0.1218,0.1637,-0.2745
"Serbia","Portugal","2015/10/11","EUC-Q",1,2,1,0.1664,-0.023,0.3984,-0.3109,0.1788,0.0109,0.4333,-0.2988
"Andorra","Belgium","2015/10/10","EUC-Q",1,4,1,-1.0155,0.848,0.2525,-0.3623,-0.8868,0.8557,0.2604,-0.2367
"Azerbaijan","Italy","2015/10/10","EUC-Q",1,3,1,-0.3058,0.1705,0.3785,-0.3638,-0.2512,0.2099,0.4194,-0.3112
"Bosnia-Herzegovina","Wales","2015/10/10","EUC-Q",2,0,1,0.2086,0.0385,-0.0586,-0.2102,0.2523,-0.0283,-0.1241,-0.1657
"Croatia","Bulgaria","2015/10/10","EUC-Q",3,0,1,0.1835,-0.2884,-0.0468,0.0397,0.23,-0.3423,-0.0995,0.0871
"Czech Republic","Turkey","2015/10/10","EUC-Q",0,2,1,0.3696,0.0904,0.0643,-0.0666,0.2942,0.1419,0.1148,-0.1437
"Iceland","Latvia","2015/10/10","EUC-Q",2,2,1,0.3518,-0.2552,-0.2821,0.256,0.3496,-0.1315,-0.158,0.2538
"Israel","Cyprus","2015/10/10","EUC-Q",1,2,1,0.078,0.1415,-0.2984,0.3434,0.0539,0.2234,-0.2186,0.3187
"Kazakhstan","Netherlands","2015/10/10","EUC-Q",1,2,1,-0.3812,0.3044,0.2904,-0.0847,-0.3444,0.3202,0.3064,-0.0483
"Norway","Malta","2015/10/10","EUC-Q",2,0,1,0.0374,-0.2012,-0.5212,0.4984,0.0401,-0.236,-0.5564,0.5011
"England","Estonia","2015/10/09","EUC-Q",2,0,1,0.6341,-0.4439,-0.4616,0.111,0.6233,-0.4687,-0.4863,0.1
"Liechtenstein","Sweden","2015/10/09","EUC-Q",0,2,1,-0.7218,0.4746,0.3778,-0.033,-0.7551,0.4724,0.3756,-0.0654
"Macedonia","Ukraine","2015/10/09","EUC-Q",0,2,1,-0.2861,0.3606,0.0322,-0.4739,-0.3191,0.3923,0.0638,-0.507
"Moldova","Russia","2015/10/09","EUC-Q",1,2,1,-0.4136,0.3479,0.2372,-0.3606,-0.3489,0.3642,0.254,-0.2978
"Montenegro","Austria","2015/10/09","EUC-Q",2,3,1,-0.013,-0.0249,0.3369,-0.3875,0.0687,0.0364,0.3988,-0.3067
"Slovakia","Belarus","2015/10/09","EUC-Q",0,1,1,0.1151,-0.1681,-0.0733,0.2417,0.036,-0.1306,-0.0374,0.1588
"Slovenia","Lithuania","2015/10/09","EUC-Q",1,1,1,0.2382,-0.0956,-0.3881,0.2833,0.2081,-0.0383,-0.3311,0.253
"Spain","Luxembourg","2015/10/09","EUC-Q",4,0,1,0.5708,-0.6277,-0.5731,0.5453,0.5605,-0.6349,-0.5803,0.5349
"Switzerland","San Marino","2015/10/09","EUC-Q",7,0,1,0.2932,-0.1381,-1.0264,0.8814,0.2909,-0.1476,-1.036,0.8791
"Albania","Serbia","2015/10/08","EUC-Q",0,2,1,-0.1129,-0.2027,0.0733,0.0571,-0.1907,-0.1071,0.1664,-0.023
"Georgia","Gibraltar","2015/10/08","EUC-Q",4,0,1,-0.3717,-0.0226,-0.7519,0.6249,-0.3141,-0.0628,-0.7854,0.6935
"Hungary","Faroe Islands","2015/10/08","EUC-Q",2,1,1,-0.0072,-0.1565,-0.437,0.5456,-0.0047,-0.0899,-0.3697,0.5481
"Northern Ireland","Greece","2015/10/08","EUC-Q",3,1,1,0.0343,0.0882,-0.2978,-0.0944,0.1068,0.1209,-0.2647,-0.0226
"Portugal","Denmark","2015/10/08","EUC-Q",1,0,1,0.3985,-0.241,0.1882,-0.3735,0.3984,-0.3109,0.1109,-0.3736
"Republic of Ireland","Germany","2015/10/08","EUC-Q",1,0,1,0.1617,-0.2011,0.6883,-0.2153,0.1668,-0.282,0.6075,-0.2101
"Romania","Finland","2015/10/08","EUC-Q",1,1,1,-0.0601,-0.49,-0.2123,0.0151,-0.0555,-0.4105,-0.1346,0.0199
"Scotland","Poland","2015/10/08","EUC-Q",2,2,1,0.1305,0.0984,0.7329,0.0997,0.1559,0.0976,0.7321,0.1248
"Belarus","Luxembourg","2015/09/08","EUC-Q",2,0,1,-0.0828,0.3057,-0.5061,0.5361,-0.0733,0.2417,-0.5731,0.5453
"England","Switzerland","2015/09/08","EUC-Q",2,0,1,0.6274,-0.3713,0.3638,-0.1451,0.6341,-0.4439,0.2932,-0.1381
"Liechtenstein","Russia","2015/09/08","EUC-Q",0,7,1,-0.7037,0.4041,0.1648,-0.343,-0.7218,0.4746,0.2372,-0.3606
"Lithuania","San Marino","2015/09/08","EUC-Q",2,1,1,-0.3953,0.1695,-1.1406,0.8742,-0.3881,0.2833,-1.0264,0.8814
"Macedonia","Spain","2015/09/08","EUC-Q",0,1,1,-0.256,0.4091,0.6193,-0.5977,-0.2861,0.3606,0.5708,-0.6277
"Moldova","Montenegro","2015/09/08","EUC-Q",0,2,1,-0.3547,0.3001,-0.0612,0.0334,-0.4136,0.3479,-0.013,-0.0249
"Slovakia","Ukraine","2015/09/08","EUC-Q",0,0,1,0.1771,-0.0953,0.1045,-0.4115,0.1151,-0.1681,0.0322,-0.4739
"Slovenia","Estonia","2015/09/08","EUC-Q",1,0,1,0.2633,-0.0443,-0.41,0.1359,0.2382,-0.0956,-0.4616,0.111
"Sweden","Austria","2015/09/08","EUC-Q",1,4,1,0.3751,-0.1343,0.2373,-0.3903,0.3778,-0.033,0.3369,-0.3875
"Albania","Portugal","2015/09/07","EUC-Q",0,1,1,-0.0339,-0.2074,0.3938,-0.1628,-0.1129,-0.2027,0.3985,-0.241
"Armenia","Denmark","2015/09/07","EUC-Q",0,0,1,0.0815,0.2096,0.2834,-0.3054,0.0153,0.1117,0.1882,-0.3735
"Finland","Faroe Islands","2015/09/07","EUC-Q",1,0,1,-0.1877,0.0734,-0.3766,0.5694,-0.2123,0.0151,-0.437,0.5456
"Northern Ireland","Hungary","2015/09/07","EUC-Q",1,1,1,0.0215,0.0742,-0.0211,-0.1694,0.0343,0.0882,-0.0072,-0.1565
"Poland","Gibraltar","2015/09/07","EUC-Q",8,1,1,0.7478,-0.0335,-0.8564,0.6442,0.7329,0.0997,-0.7519,0.6249
"Republic of Ireland","Georgia","2015/09/07","EUC-Q",1,0,1,0.1708,-0.1476,-0.3225,-0.0127,0.1617,-0.2011,-0.3717,-0.0226
"Romania","Greece","2015/09/07","EUC-Q",0,0,1,0.0112,-0.4528,-0.2598,-0.0245,-0.0601,-0.49,-0.2978,-0.0944
"Scotland","Germany","2015/09/07","EUC-Q",2,3,1,0.0612,0.0716,0.6602,-0.2816,0.1305,0.0984,0.6883,-0.2153
"Bosnia-Herzegovina","Andorra","2015/09/06","EUC-Q",3,0,1,0.226,0.064,-0.9904,0.8656,0.2086,0.0385,-1.0155,0.848
"Cyprus","Belgium","2015/09/06","EUC-Q",0,1,1,-0.2526,0.3698,0.2797,-0.3181,-0.2984,0.3434,0.2525,-0.3623
"Iceland","Kazakhstan","2015/09/06","EUC-Q",0,0,1,0.4529,-0.2081,-0.3338,0.4048,0.3518,-0.2552,-0.3812,0.3044
"Italy","Bulgaria","2015/09/06","EUC-Q",1,0,1,0.407,-0.3042,0.0098,0.0697,0.3785,-0.3638,-0.0468,0.0397
"Latvia","Czech Republic","2015/09/06","EUC-Q",1,2,1,-0.3014,0.2393,0.3522,0.0717,-0.2821,0.256,0.3696,0.0904
"Malta","Azerbaijan","2015/09/06","EUC-Q",2,2,1,-0.625,0.4341,-0.3695,0.0656,-0.5212,0.4984,-0.3058,0.1705
"Norway","Croatia","2015/09/06","EUC-Q",2,0,1,-0.0532,-0.1254,0.2612,-0.377,0.0374,-0.2012,0.1835,-0.2884
"Turkey","Netherlands","2015/09/06","EUC-Q",3,0,1,-0.0285,0.0187,0.3758,-0.1775,0.0643,-0.0666,0.2904,-0.0847
"Wales","Israel","2015/09/06","EUC-Q",0,0,1,0.0231,-0.14,0.1508,0.2203,-0.0586,-0.2102,0.078,0.1415
"Austria","Moldova","2015/09/05","EUC-Q",1,0,1,0.2815,-0.341,-0.3067,0.3455,0.2373,-0.3903,-0.3547,0.3001
"Estonia","Lithuania","2015/09/05","EUC-Q",1,0,1,-0.4386,0.2157,-0.3168,0.1404,-0.41,0.1359,-0.3953,0.1695
"Luxembourg","Macedonia","2015/09/05","EUC-Q",1,0,1,-0.5188,0.6416,-0.1502,0.3964,-0.5061,0.5361,-0.256,0.4091
"Montenegro","Liechtenstein","2015/09/05","EUC-Q",2,0,1,-0.0866,0.0876,-0.6496,0.3787,-0.0612,0.0334,-0.7037,0.4041
"Russia","Sweden","2015/09/05","EUC-Q",1,0,1,0.1654,-0.2521,0.4663,-0.1336,0.1648,-0.343,0.3751,-0.1343
"San Marino","England","2015/09/05","EUC-Q",0,6,1,-1.1624,0.8881,0.6415,-0.3926,-1.1406,0.8742,0.6274,-0.3713
"Spain","Slovakia","2015/09/05","EUC-Q",2,0,1,0.6141,-0.5278,0.2473,-0.1006,0.6193,-0.5977,0.1771,-0.0953
"Switzerland","Slovenia","2015/09/05","EUC-Q",3,2,1,0.302,-0.234,0.1734,-0.1054,0.3638,-0.1451,0.2633,-0.0443
"Ukraine","Belarus","2015/09/05","EUC-Q",3,1,1,0.0551,-0.5117,-0.178,0.2536,0.1045,-0.4115,-0.0828,0.3057
"Denmark","Albania","2015/09/04","EUC-Q",0,0,1,0.3919,-0.2065,0.0506,-0.0803,0.2834,-0.3054,-0.0339,-0.2074
"Faroe Islands","Northern Ireland","2015/09/04","EUC-Q",1,3,1,-0.4124,0.5118,-0.0361,0.0383,-0.3766,0.5694,0.0215,0.0742
"Georgia","Scotland","2015/09/04","EUC-Q",1,0,1,-0.3547,0.0844,0.1623,0.0406,-0.3225,-0.0127,0.0612,0.0716
"Germany","Poland","2015/09/04","EUC-Q",3,1,1,0.6389,-0.2601,0.7684,-0.0557,0.6602,-0.2816,0.7478,-0.0335
"Gibraltar","Republic of Ireland","2015/09/04","EUC-Q",0,4,1,-0.8165,0.5983,0.1063,-0.1197,-0.8564,0.6442,0.1708,-0.1476
"Greece","Finland","2015/09/04","EUC-Q",0,1,1,-0.1787,-0.0785,-0.2389,0.1592,-0.2598,-0.0245,-0.1877,0.0734
"Hungary","Romania","2015/09/04","EUC-Q",0,0,1,0.0457,-0.0849,0.0961,-0.3863,-0.0211,-0.1694,0.0112,-0.4528
"Serbia","Armenia","2015/09/04","EUC-Q",2,0,1,0.0376,0.1638,0.1904,0.1746,0.0733,0.0571,0.0815,0.2096
"Azerbaijan","Croatia","2015/09/03","EUC-Q",0,0,1,-0.3212,0.1698,0.368,-0.3299,-0.3695,0.0656,0.2612,-0.377
"Belgium","Bosnia-Herzegovina","2015/09/03","EUC-Q",3,1,1,0.2247,-0.3541,0.1905,0.008,0.2797,-0.3181,0.226,0.064
"Bulgaria","Norway","2015/09/03","EUC-Q",0,1,1,0.0973,0.0455,-0.0774,-0.0382,0.0098,0.0697,-0.0532,-0.1254
"Cyprus","Wales","2015/09/03","EUC-Q",0,1,1,-0.181,0.3847,0.038,-0.068,-0.2526,0.3698,0.0231,-0.14
"Czech Republic","Kazakhstan","2015/09/03","EUC-Q",2,1,1,0.3688,0.013,-0.3902,0.4221,0.3522,0.0717,-0.3338,0.4048
"Israel","Andorra","2015/09/03","EUC-Q",4,0,1,0.1564,0.2667,-0.9457,0.8714,0.1508,0.2203,-0.9904,0.8656
"Italy","Malta","2015/09/03","EUC-Q",1,0,1,0.4688,-0.2704,-0.5925,0.4986,0.407,-0.3042,-0.625,0.4341
"Netherlands","Iceland","2015/09/03","EUC-Q",0,1,1,0.4742,-0.1738,0.4565,-0.1074,0.3758,-0.1775,0.4529,-0.2081
"Turkey","Latvia","2015/09/03","EUC-Q",1,1,1,-0.011,-0.0433,-0.3624,0.2571,-0.0285,0.0187,-0.3014,0.2393
"Belarus","Spain","2015/06/14","EUC-Q",0,1,1,-0.1232,0.3064,0.6707,-0.4768,-0.178,0.2536,0.6141,-0.5278
"Estonia","San Marino","2015/06/14","EUC-Q",2,0,1,-0.4515,0.2482,-1.1303,0.875,-0.4386,0.2157,-1.1624,0.8881
"Liechtenstein","Moldova","2015/06/14","EUC-Q",1,1,1,-0.686,0.3608,-0.3244,0.3087,-0.6496,0.3787,-0.3067,0.3455
"Lithuania","Switzerland","2015/06/14","EUC-Q",1,2,1,-0.3861,0.0974,0.2593,-0.3037,-0.3168,0.1404,0.302,-0.234
"Russia","Austria","2015/06/14","EUC-Q",0,1,1,0.2451,-0.274,0.2601,-0.2596,0.1654,-0.2521,0.2815,-0.341
"Slovakia","Macedonia","2015/06/14","EUC-Q",2,1,1,0.2539,-0.1576,-0.2068,0.4031,0.2473,-0.1006,-0.1502,0.3964
"Slovenia","England","2015/06/14","EUC-Q",2,3,1,0.0715,-0.1689,0.5766,-0.4923,0.1734,-0.1054,0.6415,-0.3926
"Sweden","Montenegro","2015/06/14","EUC-Q",3,1,1,0.4373,-0.1865,-0.1372,0.0572,0.4663,-0.1336,-0.0866,0.0876
"Ukraine","Luxembourg","2015/06/14","EUC-Q",3,0,1,0.0408,-0.4859,-0.493,0.6273,0.0551,-0.5117,-0.5188,0.6416
"Armenia","Portugal","2015/06/13","EUC-Q",2,3,1,0.1192,0.1097,0.3272,-0.2321,0.1904,0.1746,0.3938,-0.1628
"Denmark","Serbia","2015/06/13","EUC-Q",2,0,1,0.3896,-0.1131,0.1325,0.1616,0.3919,-0.2065,0.0376,0.1638
"Faroe Islands","Greece","2015/06/13","EUC-Q",2,1,1,-0.5601,0.5206,-0.1698,-0.224,-0.4124,0.5118,-0.1787,-0.0785
"Finland","Hungary","2015/06/13","EUC-Q",0,1,1,-0.1613,0.1558,0.0422,-0.01,-0.2389,0.1592,0.0457,-0.0849
"Gibraltar","Germany","2015/06/13","EUC-Q",0,7,1,-0.7832,0.581,0.6124,-0.2386,-0.8165,0.5983,0.6389,-0.2601
"Northern Ireland","Romania","2015/06/13","EUC-Q",0,0,1,0.0318,0.1353,0.192,-0.3177,-0.0361,0.0383,0.0961,-0.3863
"Poland","Georgia","2015/06/13","EUC-Q",4,0,1,0.7575,0.0194,-0.2844,0.0727,0.7684,-0.0557,-0.3547,0.0844
"Republic of Ireland","Scotland","2015/06/13","EUC-Q",1,1,1,0.1176,-0.1408,0.1425,0.0526,0.1063,-0.1197,0.1623,0.0406
"Andorra","Cyprus","2015/06/12","EUC-Q",1,3,1,-1.0154,0.8269,-0.2254,0.3148,-0.9457,0.8714,-0.181,0.3847
"Bosnia-Herzegovina","Israel","2015/06/12","EUC-Q",3,1,1,0.1498,0.0007,0.149,0.2268,0.1905,0.008,0.1564,0.2667
"Croatia","Italy","2015/06/12","EUC-Q",1,1,1,0.3749,-0.3394,0.4589,-0.2637,0.368,-0.3299,0.4688,-0.2704
"Iceland","Czech Republic","2015/06/12","EUC-Q",2,1,1,0.4456,-0.1053,0.371,0.0027,0.4565,-0.1074,0.3688,0.013
"Kazakhstan","Turkey","2015/06/12","EUC-Q",0,1,1,-0.3223,0.438,0.0052,0.0235,-0.3902,0.4221,-0.011,-0.0433
"Latvia","Netherlands","2015/06/12","EUC-Q",0,2,1,-0.3006,0.2483,0.4652,-0.1133,-0.3624,0.2571,0.4742,-0.1738
"Malta","Bulgaria","2015/06/12","EUC-Q",0,1,1,-0.5323,0.5308,0.1288,0.1071,-0.5925,0.4986,0.0973,0.0455
"Norway","Azerbaijan","2015/06/12","EUC-Q",0,0,1,0.0186,0.0344,-0.2483,0.2654,-0.0774,-0.0382,-0.3212,0.1698
"Wales","Belgium","2015/06/12","EUC-Q",1,0,1,0.0004,0.0256,0.3234,-0.3898,0.038,-0.068,0.2247,-0.3541
"Israel","Belgium","2015/03/31","EUC-Q",0,1,1,0.2243,0.2536,0.3503,-0.3147,0.149,0.2268,0.3234,-0.3898
"Albania","Armenia","2015/03/29","EUC-Q",2,1,1,-0.004,-0.1042,0.0946,0.0565,0.0506,-0.0803,0.1192,0.1097
"Georgia","Germany","2015/03/29","EUC-Q",0,2,1,-0.2158,0.0594,0.5971,-0.1788,-0.2844,0.0727,0.6124,-0.2386
"Hungary","Greece","2015/03/29","EUC-Q",0,0,1,0.1247,0.0693,-0.0872,-0.1448,0.0422,-0.01,-0.1698,-0.224
"Northern Ireland","Finland","2015/03/29","EUC-Q",2,1,1,-0.0113,0.1053,-0.1896,0.1102,0.0318,0.1353,-0.1613,0.1558
"Portugal","Serbia","2015/03/29","EUC-Q",2,1,1,0.3176,-0.2754,0.0918,0.1513,0.3272,-0.2321,0.1325,0.1616
"Republic of Ireland","Poland","2015/03/29","EUC-Q",1,1,1,0.1278,-0.107,0.7893,0.0303,0.1176,-0.1408,0.7575,0.0194
